 "Person_1" , "number_of_isPartOf_176" , "list_of_title_276" ,
 "http://data.persee.fr/person/272125#Person" , "148" , "...du coup de dés télématique  /  Albert Hollenstein, typographe visualiste  /  Blasons et devises de la « Délie » de Scève  /  Bref compte rendu des rencontres de Lure 1976   /  Calligraphie, collectif   /  Charles Nodier Critiques de l'imprimerie   /  Classification typographique (suite)  /  Communication de masse, consommation de masse Collectif de réalisation sous la direction de Claude Cossette  /  Cérémonies des 16e Jeux olympiques d'hiver 1992  /  De McLuhan à Pythagore, de Jacques Languirand  /  De Nuremberg à Lurs : 500 ans de graphisme  /  Des lectures du Cantique des Cantiques  /  Design Graphique, de M. Glaser  /  Dictionnaire des onomatopées, par Ch. Nodier  /  Dix ans de graphisme « en français >»  /  Dont acte  /  Droit de réponse  /  Du calligramme  /  Du roman-photo au photo-roman  /  Ecriture et Civilisations, de C. Sirat  /  Ecriture et enluminure au Moyen Age, collectif  /  Ecritures II, Textes de Amour réunis par A.-M. Christin  /  Ermenonville, les lieux du texte d'un jardin  /  Esartinuloc ou les alphabets de la bande dessinée  /  Excoffon  /  Futuropolis, de M. Cendres, dessins de Pelios  /  Garamond, mythe et patrimoine  /  Glas, de J. Derrida  /  Gutenberg  "L'Arc", n° 50  /  Gutenberg contre ou avec Marconi  /  Histoire(s) du cinéma - émission de Jean-Luc Godard  /  Hommage à Albert Plécy  /  Hugo, illustrateur de lui-même  /  Icograda 77  /  Images de la musique de cinéma  /  Images et musiques de films  /  Informations  /  Infos  /  Intervalle, de M. Butor  /  J.-C. Averty : l'héritage de la page imprimée  /  Jean-Marie Chappé L'infographie de presse   /  Jona/et le signifiant errant, par Henri Meschonnic  /  Jungle Tales of Tarzan, de Burne Hogarth  /  L'Anti-éditeur, de François Coupry  /  L'art d'habiller une chaîne de télévision la typo-graphie de La Sept  /  L'enjeu d'un style : le néo Art-déco  /  L'heure des télétextes  /  L'image et sa légende  /  L'« exercice » de la lecture sur les manuscrits  /  L'épopée du livre, par A.G. Hamman  /  La Bande dessinée kébécoise Collectif dirigé par André Charpentier.  /  La Blessure du nom propre, de A. Khatibi  /  La civilisation de l'écriture, de R. Druet et H. Grégoire  /  La galaxie des clichés selon McLuhan  /  La photographie, moyen d'information, de P. Almasy  /  La typographie au tableau noir, par Fernand Baudin  /  Le "Fournier" : caractère du bicentenaire  /  Le Grand Arc orientable et six autres armes révélées, par Jean-François Held  /  Le Savoir et le corps, essai sur P. Bayle, de Luc Weibel  /  Le centième numéro des Nouvelles Littéraires  /  Le costume de la routarde  /  Le curieux code typographique de Restif de La Bretonne  /  Le discours de la marque : le logotype  /  Le jardin secret d'un typographe  /  Le langage de l'image au Moyen Age. Signification et symbolique., par F. Garnier  /  Le montage cinématographique : un exercice pédagogique  /  Le structuralisme de Michel Butor  /  Le véritable domaine de la bande dessinée  /  Le « dossier Vox »  /  Le « look » de l'étroit : un néomaniérisme  /  Lectures du film, ouvrage collectif  /  Les Bandes dessinées indonésiennes, une mythologie en image, de M. Bonnef  /  Les Contrastes de la couleur, de E. Marx  /  Les Nuits de Paris, Cahiers Renaud-Barrault.  /  Les bandes dessinées québécoises  /  Les créateurs de mode  /  Les dessins mexicains d'Eisenstein  /  Les images démaquillées, par Claude Cossette  /  Les infos  /  Les vidéoclips  /  Lettrage en bande dessinée  /  Lettre ouverte à Jack Lang Ministre de la culture sur l'enseignement de la Typographie en France  /  Lieux du texte et typographie foisonnante  /  Marcel (mal) Aymé  /  Marcellin Allard : la première gazette française  /  Mathieu, Pagès : deux artistes pour Air France  /  Métaphores et métamorphoses. Hommage à Peter Foldès  /  Numéros spéciaux de la revue du cinéma. Image et son  /  Nœuds & esperluettes  /  Opinion sur rue : un sottisier pour l'année  /  Opéra Bouffe, de Maurice Roche  /  Oskar Fishinger ou le graphisme animé  /  Pour réussir vos imprimés : Yves Bernard Apprivoiser la chaîne graphique   /  Pratique de la lecture, sous la direction de R. Chartier  /  Préparation de la copie et correction des épreuves, de D. Auger.  /  Qu'allez-vous faire des Salines de Chaux ?  /  Rabelais, le langage et la typo-graphie  /  Raymond Depardon, Ecrits sur l'image, correspondance new-yorkaise, Alain Bergala, les Absences du photographe  /  Restif de La Bretonne : typographe et écrivain  /  Saül Bass : génériques et films  /  Sur le théâtre  /  Techniques graphiques, de R. Ponot  /  Textes, images et lieux de mémoire  /  Troisième congrès des enseignants français  /  Typocédaire  /  Typographie en France : les « maîtres » de demain  /  Typomondo N° 5. Bussière arts graphiques, par J. Larcher  /  Télévision passive, télévision active de Guy Gautier et Philippe Pilard  /  Un code universel pour la télématique  /  Un graveur de pierre aujourd'hui ?   /  Une autre façon de raconter, par Jean Berger et Jean Mohr  /  Une « typographie » d'Ere nouvelle  /  Victor Hugo et les graveurs de son temps  /  Vidéo et société virtuelle d'A. Willener, G. Milliard, A. Ganty  /  Vingt leçons sur l'image et le sens, par Guy Gauthier  /  « Arnold, le Geek de New York », par F. Charyn et M. Martens  /  « Art sociologique/vidéo », F. Forest  /  « Doisneau », par J.-F. Chevrier  /  « Ecrire l'espace » P. Faucheux  /  « Encre de Chine » F. Jullien  /  « Extraverty » sur Canal +  /  « Initiation à la sémiologie de l'image », par G. Gauthier  /  « Initiation à la sémiologie du récit en images », A. Bergala  /  « Initiation à la sémiologie du récit en images», par A. Bergala  /  « L'espace et la lettre », ouvrage collectif  /  « L'examen des écritures, l'œil et la machine », par Colette Sirat  /  « La Lettre hébraïque et sa signification », Colette Sirat  /  « Le Style oral, rythmique et mnémotechnique », par Marcel Jousse  /  « Le parlant, la parole et le souffle » M. Jousse  /  « Le roman-photo » S. Saint-Michel  /  « Notre Antefixe » D. Roche  /  « Proposition pour l'analyse de l'image », par B. Leconte  /  « Qui a ramassé la plume d'oie ? », par J. Beaune et René Ponot  /  « Similar to... » ou l'euro-typographie à l'ère de la « Postcript Life »  /  « Typomanie », J. Alessandrini, « Proposition pour une typographie nouvelle », J. Larcher  /  « Villes imaginaires »G. Gauthier   /  « Willy Ronis », par B. Eveno" ,
 "http://data.persee.fr/person/150443#Person" , "133" , "4 milliards de journaux, de F. Archambault et J.-F. Lemoine  /  A mi-vie, de J.-L Servan-Schreiber  /  A propos des enfants sourds : la pensée sans langage  /  Actuel, journal  /  Changements  /  Clefs pour l'audiovisuel, de J.-P. Gourévitch  /  Collectif les radios libres  /  Comment surmonter une grande douleur. Françoise Gaudet et Claudine Lieber, Désherber en bibliothèque   /  Couleur et Colères du temps, de G. Béart  /  Daniel Morgaine L'imaginatique à la une  /  De Retz à Armand Colin  /  De l'état à l'entreprise : Pierre-Antoine Pontoizeau, La communication culturelle   /  Dictionnaire de l'audio-visuel français-anglais/anglais-français, de G. Pessis-Pasternak  /  Dossier H... comme Hersant, de D. Pons  /  Elle court, elle court, la rumeur Jules Gritti  /  Gérard Blanchard ou la passion  /  II était une fois la télévision  /  Institutions et publics des moyens d'information, de Francis Balle  /  Jean-Claude Nicole, l'éditeur aux mille défis, par M. Baettig  /  Kéo, l'oiseau communicant  /  L'Audio-visuel, de J. Matras  /  L'Autre France: L'Underpresse, d'A. Bercoff.  /  L'avenir de l'information : les experts en désaccord  /  L'homo communicans  /  La Photo, de Chenz et J.-L. Sieff  /  La Presse écrite et audio-visuelle de Roland Cayrol  /  La chose Imprimée, sous la direction de J. Dreyfus et F. Richaudeau  /  La difficulte d'informer : vérités sur la presse économique, de Jean-Paul Pigasse   /  La photographie scientifique, de G. Betton  /  La politique audiovisuelle de la communauté européenne  /  La presse du c... La France à l'heure de la pornographie  /  La presse quotidienne française, d'Emmanuel Derieux et J.C. Texier  /  La programmation d'une chaîne de télévision  /  La revanche de Gutenberg  /  La structure des programmes de télévision  /  La télévision au Japon  /  La télévision aux USA  /  La télévision du matin dans le monde  /  La télévision en Chine  /  La télévision en Grande-Bretagne  /  La télévision en Hollande  /  La télévision en Italie  /  La télévision en République fédérale d'Allemagne  /  La télévision et son public  /  La télévision par câble, Sloan Fondation, préface de Jean d'Arcy  /  La voix du sociologue. La résistance aux systèmes d'information par A.-M. Laulan  /  Le Maudit Cinéma, d'A. Astoux  /  Le Papivore, d'H. de Grandmaison  /  Le Paris secret des années 1930, de Brassaï  /  Le carnet de notes  /  Le carnet de notes de Jacques Mousseau  /  Le carnet de notes de Jacques Mousseau : un ogre insatiable  /  Le carnet de notes de Jacques Mousseau. La santé du cinéma français  /  Le carnet de notes. Retour des Etats-Unis  /  Le câble contre vents et marées  /  Le câble joue gagnant  /  Le journalisme indésirable Günter Walraff  /  Le marché de la vidéo : naissance et croissance d'un « big business »  /  Le nouvel âge de la production télévisée  /  Le nouvel âge de la publicité télévisée  /  Le projet  /  Le retour d'un refoulé. Philippe Breton L'argumentation dans la communication   /  Le tam-tam change de rythme. Abdoul Ba Télévisions, paraboles et démocraties en Afrique noire   /  Les Communications de masse, guide alphabétique, de J. Cazeneuve  /  Les Français sans télévision  /  Les enfants et la télévision : nouvelles conclusions  /  Les infos  /  Les trois âges de la télévision  /  Littérature et jeunesse d'aujourd'hui d'André Mareuil  /  Martin Even L'Espagne et sa télévision   /  Mass media : dix ans de statistiques  /  Multi-médias aux USA, sous la direction d'H. Monnet  /  Médiamat, An I Le livre de l'audience 1989,   /  Mémoires de l'œil, de G. Freund  /  Naissance d'un géant américain : la télévision par câble  /  Naissance d'un médium : la vidéocassette, de J.-C. Kiefer et J.-C. Batz  /  Naissance d'un nouveau géant : la télévision payée à l'émission  /  O.R.T.F. 1973  ouvrage collectif  /  Passage du témoin  /  Photographie et société, de Gisèle Freund.  /  Plaidoyer pour une industrie française du dessin animé  /  Planète 20 ans après  /  Renouveau !  /  Reédité et mis a jour : Charles Debbasch Le droit de l'audiovisuel   /  Récits de guerre : expert ou témoin ?  /  Réflexions sur la presse périodique spécialisée  /  Stanford : tournant dans la communication  /  TF 1 : la nouvelle donne  /  Tout savoir sur le cinéma Statistiques du cinéma en Europe   /  Trente ans  /  Un art en perdition : la conversation  /  Un continent au défi : André- Jean Tudesq L'Afrique noire et ses télévisions   /  Un langage créateur de sens. Camille Pernot La politesse et sa philosophie   /  Un même destin : « Lui» et « Playboy»  /  Un scénario catastrophe : Marie-Eve Chamard et Philippe Kieffer La télé, dix ans d'histoires secrètes   /  Une presse qui monte: la presse spécialisée  /  Une réalité, un pari : Henri Dumolié Le câble aux U.S.A., Pierre Corbier Le câble en France   /  Une révolution programmée  /  Une télévision européenne est-elle possible ?  /  Vingt-cinq ans, ça suffit, de M. Siegel  /  Voix multiples, un seul monde par Sean Mac Bride et collaborateurs  /  « Histoire de la radio en France », par R. Duval  /  « L'information »  /  « L'économie de l'information », N. Toussaint  /  « La presse française » P. Albert  /  « La presse féminine » A.M. Dardigna  /  « La télévision » P. Besenval  /  « La vallée de la mort » J.-L. Sieff  /  « Le Huron de la famille », par J.-C. Servan-Schreiber  /  « Les antennes de Jéricho », P. Schaeffer  /  « Multi-Vision », K. Karch  /  « Radios privées, radios pirates », F. Ténot  /  « Revue française de communication » - « Elle court, elle court, la rumeur » J. Gritti  /  « Techniques de l'exposé oral » B. Martory  /  « Télé Violence », J. Cluzel  /  « Télécommuni­cations, objectif 2000 », direction A. Glowinski  /  « Voir la vérité : le journalisme de télévision », par Hervé Brusini et Francis James" ,
 "http://data.persee.fr/person/145263#Person" , "124" , "248 phrases de Proust  /  6 phrases, 200 sujets, 42 lapsus, 1 rêve  /  A mi-chemin  /  A propos de lecture. Mais qu'est-ce que lire ?  /  Apprendre à lire avant six ans, de Roger Delogne  /  Apprenez les mathématiques à votre bébé, par G. Doman  /  Bibliothèque nationale ou pompes funèbres nationales ?  /  Bibliothèque nationale ou pompes funèbres nationales ? (Suite)  /  Cahiers, tome II, de P. Valéry  /  Cinq méthodes de mesure de la lisibilité  /  Comment mesurer la lisibilité, de G. Henry  /  Comment se construirait une phrase  /  Critères qualitatifs et recherche média  /  D'un livre de Faulkner et de la création littéraire  /  De Gaulle : la parole et l'action  /  De Manhattan à San Marco  /  De Marguerite Duras à Marcel Jousse, le jésuite  /  Des langages par e-mails : incorrects ou fonctionnels ? une mode ou l'avenir ?  /  Des signes et des hommes, caractères créés par Frutiger, par Adrian Frutiger  /  Dictionnaire de l'édition, de P. Schuwer  /  Dix années d'édition et de lecture  /  Dix-sept façons de communiquer  /  Du livre de poche à la crise de la lecture  /  Du livre-papier au vidéo-livre  /  Edito La gibelotte et l'ordinateur  /  Editorial : le temps qui passe  /  Editorial : les temps qui changent  /  Editorial. La presse peut-elle être pure ?  /  En lisant Roland Barthes : écriture, lecture, relecture et lisibilité  /  Erté, de Roland Barthes  /  Faut-il brûler les formules de lisibilité ?  /  Fragments d'un manuel typographique imaginaire  /  Fragments d'une chronologie de la lecture ou la longue marche vers la connaissance  /  Giscard d'Estaing, Mitterrand, 54 774 mots pour convaincre de Coteret, Emeri, Gerstlé, Moreau  /  Guide de la rédaction, Abrégé du code typographique, Pour mieux communiquer avec la presse, CFPJ  /  Gustave Flaubert ou l'écriture pour être gueulée  /  Histoire de l'édition française, collectif  /  Images de la musique de cinéma, par Gérard Blanchard  /  Information scientifique et lisibilité  /  Introduction à la psycholinguistique de Hans Hörmann  /  Itinéraire  /  Jacques Attali La vie éternelle, roman   /  L'Art de la mémoire, de Frances A. Yates  /  L'Ecrit et la communication, de Robert Escarpit  /  L'Enchâssement, de Ian Watson  /  La Lettre, de Gérard Blanchard  /  La Structure absente d'Umberto Eco  /  La charrue devant les bœufs  /  La communication audio-scripto-visuelle à l'heure des self media, de J. Cloutier  /  La conspiration  /  La culture des mass media  /  La galaxie Harlequin, des auteurs et des romans  /  La gibelotte et l'électronicien  /  La génétique du texte ou comment ils écrivent  /  La langue française et la télévision  /  La lecture et l'enfant, par Bruno Bettelheim et Karen Zélan  /  La lecture fonctionnelle et dynamique, de J. Foucambert et J. André  /  La lecture, préalables à sa pédagogie, par E. Beaume  /  La phrase de Proust, de J. Milly  /  La vie et l'œuvre de M.-C. Escher  /  Language by Ear and by Eye de James F. Kavanagh et Ignatus G. Mattingly  /  Le Macroscope : vers une vision globale, de Joël de Rosnay  /  Le Miroir magique de M.C. Escher, de B. Ernst  /  Le Monde de M.C. Escher  /  Le langage d'Alain : de la pédagogie à l'idéologie  /  Le langage de deux journalistes efficaces : Françoise Giroud, Jean Ferniot  /  Le livre triomphant, collectif  /  Le mot de la fin  /  Le processus de lecture en six schémas  /  Le scandale sur la lecture  /  Le test de Clozure, de Gilbert de Landsheere  /  Le texte le plus efficace que je connaisse  /  Le « dossier Vox »  /  Lecture et Pédagogie ouvrage collectif  /  Les Niveaux actuels dans la pratique du langage oral et écrit par Andrée Girolami-Boulinier  /  Les infos  /  Les livres et la télé, le libraire et le courtier, celui qui lit et l'autre  /  Les mots de l'orateur et les mots des auditeurs  /  Les mots, les phrases et la mémoire  /  Les phrases de Céline ou la cohérence dans le délire  /  Les phrases de Paul Valéry ou le génie impuissant  /  Les phrases des Jean Giono  /  Les structures des phrases  /  Linguistique fonctionnelle et stylistique objective de Conrad Bureau   /  Marcel Proust, Gaston Gallimard Correspondance   /  Marshall McLuhan ou Robert Escarpit ? L'avenir du livre  /  Paul Valéry, précurseur des sciences du langage  /  Polémique à propos des élections  /  Popi (Bayard Presse), Toupie (Milan), Winnie (Edimonde Isncf)  /  Pour comprendre quelques termes linguistiques  /  Pour un nouveau code typographique simplifié  /  Pour une théorie unitaire typographique  /  Pouvoir et communication de Pierre Schaeffer  /  Qu'est-ce que lire? ou les définitions absentes : Jacky Charpentier Apprentissage de la lecture et développement de la pensée logique   /  Quand le « bruit » couvre la musique  /  Que valent les statistiques sur la lecture ?  /  Quel avenir pour le livre et la lecture ?  /  Réseaux sémantiques, par André Dewèze  /  Simenon : une écriture pas si simple qu'on le penserait  /  Sérénité et typographie  /  Traité de coédition et de coproduction internationales, par Philippe Schuwer  /  Trois préjugés sur la lecture  /  Typomondo 2, par Jean Alessandrini  /  Typomondo 4, par J. Alessandrini  /  Une nouvelle formule de lisibilité  /  Vers une typographie foisonnante  /  Vers une typographie logique  /  Vive la lecture orale et la plume d'oie ! L'apprentissage de la langue écrite, par J.-N. Lalande  /  Vocabulaire des Proclamations électorales, d'Antoine Prost  /  Voyage au sein d'une boîte noire  /  « Arcimboldo » R. Barthes  /  « Calligraphie », par J. Peignot  /  « Comment travaillent les écrivains » J.-L. de Rambures  /  « De plomb, d'encre et de lumière », collectif  /  « L'apprentissage précoce de la lecture », Rachel Cohen  /  « L'enseignement du français à l'ère des media », A. Mareuil  /  « La graphique et le traitement graphique de l'information », Jacques Bertin  /  « Le Goûteur d'encre », par Jean Guenot  /  « Le Son », par J.-P. Bacelon  /  « Le nom de la rose », par Umberto Eco  /  « Plaidoyer pour les apprentissages précoces », par Rachel Cohen  /  «Si par une nuit d'hiver un voyageur», par Italo Calvino  /  Éclaircies dans une boîte noire  /  Écriture, lecture, mêmes schemes mentaux" ,
 "http://data.persee.fr/person/151036#Person" , "49" , "A propos d'un concours pour photographes amateurs  /  Analyse de l'image fixe.  /  Communication et médias, le guide des sources et ressources, par C. Letein-turief et B. Talion  /  Communication et économie. La société de connivence, par Paul Beaud ; Dissonances, par Yves de La Haye ; Les jeunes travailleurs et la lecture, par Nicole Robine ; Information, économie et société, actes du congrès Inforcom 1982  /  Contes immoraux de la communication pervertie  /  Image et spectateurs  /  Information  /  Informations  /  L'imaginaire social des outils d'information  /  L'information locale (collectif).  /  L'écrit et l'image : réalité de deux impérialismes  /  La Société digitale, par P.A. Mercier, F. Plassard, V. Scardigli  /  La communication transnatinale. « Le droit à la communication », par l'UNESCO. « La culture contre la démocratie », par A. et M. Mattelart, X. Delcourt. « La radio en Afrique noire », par A.-J. Tudesq  /  La communication utilitaire, présentation P. Noël  /  La sociologie de la communication  /  Le Prince bureaucrate, par R. Laufer et C. Paradeise  /  Les impasses de la communication  /  Les journalistes français par B. Voyenne  /  Les lecteurs et Communication et langages : un dialogue éclairant  /  Les nouveaux médias et la publicité, tableaux, graphiques ; Stratégie de l'innovation et politique d'études, tableaux, graphiques  /  Lucien Sfez : libre protrait d'un penseur  /  Messages émis, messages reçus. Andrea Semprini, Analyser la communication   /  Médias et Société, par F. Balle  /  Médias et société, par F. Balle  /  Mémoires de l'ombre et du son, par Jacques Perriault  /  Pour une critique de la communication  /  Quels nouveaux rapports dans le travail ? collectif  /  Recherches actuelles sur la lisibilité, sous la direction de François Richaudeau  /  Territoires, réseaux et techniques de communication  /  Un feed-back immédiat : « Les Dossiers de l'écran »  /  Un film et ses filtres culturels  /  Une autre optique à Gennevilliers, par Gh. Azemard, J.-C. Quiniou  /  Une révolution en marche. Jacques Perriault, La communication du savoir à distance   /  Vidéo, la mémoire au poing, par Anne-Marie Duguet  /  Vidéo... formation et thérapie (d'autres images et son corps), par Y. Geffroy, P. Accola, A. Ancelin Schützenberger  /  Western Graffitti, par D. Dayan  /  « Communication de masse, éléments de sociologie empirique » A. Silbermann  /  « Des miroirs équivoques », par. Louis Ouéré  /  « Développement culturel, expériences et politiques », par j A. Girard et G. Gentil  /  « Images à méditer », G. Béville  /  « L'école de Palo Alto », par E. Marc et D. Picard  /  « Les cahiers de la communication »  /  «L'image/communication/fonctionnelle», par A. Moles  /  «Sémiologie de l'image et pédagogie », par Michel Martin - « Cahier de la Communication »" ,
 "http://data.persee.fr/person/150815#Person" , "49" , "Bruits, de J. Attali  /  Dictionnaire d'orthographe et des difficultés du Français, de J.-Y Dournon  /  Dictionnaire de la linguistique, de G. Mounin  /  Définir les objectifs de l'éducation de V. et G. de Landsheere  /  Ecrire, guide pratique de l'écrivain, de J. Guénot  /  Editeur, de R. Laffont  /  Essai de littérature (vraiment) générale, d'Etiemble  /  Expliquer une science maudite  /  F. Giroud et J.-J. Servan-Schreiber dans l'Express  /  Face à... l'écriture. Face à... la lecture et à l'orthographe de J. Jeannot  /  Hitler idéologue de Eberhard Jäckel  /  Initiation à la graphique, de S. Bonin   /  L'Affiche d'intérieur : le poster, de Ch. de Rendiger ?  /  L'Analyse du contenu, de L. Bardin  /  La Fabuleuse Aventure de Paris-Match, de G. Hanoteau  /  La Force du quotidien, de V. Flüsser  /  La créativité lexicale, de L Guilbert.  /  Le Book Business, d'A. Gouillou  /  Le Français kiskose, de R. Beauvais  /  Le Monde tel qu'il est de M. Legris  /  Le franglais, pourquoi pas?  /  Le français correct de Maurice Grévisse  /  Le langage efficace, de François Richaudeau  /  Le livre français hier, aujourd'hui, demain Sous la direction de Julien Cain. Robert Escarpit et H.-J. Martin  /  Le slogan, d'O. Reboul  /  Les Arts, sous la direction de Jean-Louis Ferrier et André Akoun  /  Les mots en réserve d'emploi : éloge de la redondance  /  Lexis, Larousse  /  Linguistique et Poétique, de Daniel Delas et Jacques Filliolet  /  Machina sapiens, essai sur l'intelligence artificielle, de W. Skyvington  /  Manuel de phonétique générale, de B. Malmberg  /  Mots et Dictionnaires (1798-1878), de R. Journet, J. Petit, G. Robert  /  Pierre Larousse et son œuvre, d'A. Rétif.  /  Pratique de la créativité, de M. Fustier et B. Fustier  /  Psychologie de l'espace d'Abraham Moles et Elizabeth Rohner  /  Rendez-vous au Furet...  /  Six leçons sur le son et le sens, de R. Jakobson  /  Sur une grammaire de l'image  /  Théorie de l'information et perception esthétique d'Abraham Moles  /  Théorie des objets d'Abraham A. Moles  /  Un sociocrate, de R. Estivals  /  « Cinéma, presse et public», A.-M. Laulan  /  « Délit de vagabondage » M. Jullian  /  « La formation à la concertation », Roger Mucchielli et Robert Maistriaux  /  « La grammaire française en vingt leçons », A. Girolami-Boulinier  /  « Lire et écrire », F. Furet et J. Ozouf  /  « Que sais-je ? » : une collection qui a réponse à tout  /  « Théorie des actes », A. Moles  /  «Wittgenstein, Vienne et la modernité» A. Janik et S. Toulmin" ,
 "http://data.persee.fr/person/151434#Person" , "48" , "Deux contre un, par Théodore Caplow  /  Documents et exposés efficaces, par J. Bojin et M. Dunand  /  Et moi, émoi : la communication publicitaire face à l'individualisme, par P. Weil  /  Informations  /  Karl Albrecht Brain power : learn to improve your thinking skills   /  L'Olympe des managers : culture d'entreprise et organisation, par Ch. Handy  /  L'intelligence artificielle : mythes et limites, par H. Dreyfuss  /  L'énergie du texte  /  L'état des sciences sociales en France, sous la direction de M. Guillaume  /  La Crise des motivations, par Claude Lévy-Leboyer  /  La Lecture rapide, une pratique stimulante, par F. Richaudeau et M. et F. Gauquelin  /  La Programmation Neuro-Linguistique  /  La guerre du faux. Lector in fabula, par U. Eco  /  La lisibilité des textes pour enfants  /  La ponctuation, outil de lisibilité  /  La rédaction des textes : Jasons sur les Jargonautes  /  La sémantique générale aujourd'hui, par Michel Saucet  /  La transparence du texte pour mesurer sa lisibilité  /  Le Langage de l'éducation, par Olivier Reboul  /  Le bruissement de la langue : essais critiques IV, par R. Barthes  /  Le dire et le faire : essai sur la communication efficace, par Denis Huisman  /  Le guide pratique de la communication scientifique, sous la direction de R. Bénichou  /  Le jeu des 4 cerveaux  /  Le récit, par J.P. Adam  /  Les 160 lois de Chalvin, par D. Chalvin  /  Les 2 langages : analogique et digital, par P. Bertaux  /  Les 4 couleurs du texte  /  Les aveugles éblouis, par P. Etevenon  /  Les langages de l'humanité, par M. Malherbe  /  Les « learning centers » : une formule originale  /  Lettre ouverte à Gabriel Racle  /  Méthodologie appliquée au problème solving, par Pierre Lemaître  /  Pensée sociale, langage en usage et logiques autres, par U. Windish  /  Petite fabrique de littérature, de A. Duchesne et T. Leguay  /  Probst (Marcel) Lexique — Terminologie de l'informatique appliquée à la photocomposition et à la reproduction   /  Qu'est-ce qui fait vendre ? par L. Bellanger  /  Reconnaissance d'un métier : le communicateur technique  /  Serge et Anne Ginger La gestalt : une thérapie du contact   /  Textes « inlisable » et lisible  /  The mind'snew science: a history of the cognitive revolution, par H. Gardner  /  Une stratégie d'écriture inspirée du jeu de Go  /  Using graphs and tables, a self-teaching guide, par Peter H. Selby  /  « Comment réussir une négociation », par R. Fisher et W. Ury  /  « La machine littéraire », par I. Calvino  /  « Le rire, suite », par J. Fourastié  /  « The business writter's handbook », par C.T. Brusaw, G.H. Alred, W.E. Oliu  /  Écrire, c'est résister" ,
 "http://data.persee.fr/person/151440#Person" , "36" , "Benoît Mélançon (sous la direction de), Le savoir des livres  /  Bertrand Legendre et Christian Robin (sous la direction de), Figures de l'éditeur. Représentations, savoirs, compétences, territoires  /  Bertrand Legendre et Corinne Abensour, Regard sur l'édition, 2 volumes : I. Les petits éditeurs. Situation et perspectives - II. Les nouveaux éditeurs (1988-2005)  /  Communication & Langages, une revue reconnue par la communauté scientifique  /  Formes et pouvoirs de l'énonciation éditoriale  /  Introduction  /  Introduction. Fonction éditoriale et internet  /  Introduction. Internet vu du journalisme  /  L'automate bancaire : un multimédia très ordinaire  /  L'exercice de style éditorial. Avatars et réception d'une œuvre à travers l'histoire, des manuscrits à Internet...  /  L'image absente de Diana  /  L'écrit d'écran, pratiques d'écriture & informatique  /  L'élection présidentielle : démocratie ou chevalerie ?  /  L'énonciation éditoriale dans les écrits d'écran  /  L'étiquette des vins : analyse d'un objet ordinaire  /  La communication médiatisée est-elle un « usage » ?  /  La griffe, la fonction et le mérite : cartes de visite professionnelles  /  La manchette de « l'Equipe »  /  La publicité comme détournement du politique  /  Le citoyen, le politique et le journaliste  /  Miche Twyman, traduit de l'anglais par Bernadette Moglia, L'Imprimerie, histoire et techniques  /  Mémoires - outils - langages. Vers une « société du texte » ?  /  Nouveaux théâtres de la mémoire : Introduction.  /  Pascal Durand, Anthony Glinoer, préface d'Hubert Nyssen, Naissance de l'éditeur. L'édition à l'âge romantique  /  Pascal Lardellier, Michel Melot (sous la direction de)Demain le Livre  /  Picasso de l'image à la lettre, par F.-P. Jouffroy et E. Ruiz  /  Présentation  /  Sous la direction de Pascal Fouché, Daniel Péchoin et Philippe Schuwer et la responsabilité scientifique de Pascal Fouché, Jean-Dominique Mellot, Alain Nave, Martine Poulain et Philippe Schuwer,Dictionnaire encyclopédique du livre  /  Thora Van Male, Art Dico  /  « Donner à lire... »  /  « La solution, voilà le problème »  /  « Yo Picasso », par Jacques Perry" ,
 "http://data.persee.fr/person/155687#Person" , "34" , "Communication & Langages, une revue reconnue par la communauté scientifique  /  Communication et pratiques managériales  /  Introduction  /  Introduction. Fonction éditoriale et internet  /  Introduction. Internet vu du journalisme  /  Jack Goody, La culture, une ambivalence en mouvement  /  Jouri Mikhailovitch Lotman, L'explosion et la culture  /  L'affaire Sokal : comprendre la trivialité  /  L'analyse des pratiques de communication  /  L'automate bancaire : un multimédia très ordinaire  /  L'image absente de Diana  /  L'énonciation éditoriale dans les écrits d'écran  /  L'étiquette des vins : analyse d'un objet ordinaire  /  La communication est-elle soluble dans la sociologie ? : Jean-Pierre Esquénazi, Sociologie des publics, Eric Maigret, Sociologie de la communication et des médias, Erik Neveu, Sociologie du journalisme  /  La communication médiatisée est-elle un « usage » ?  /  La fausse évidence du lien hypertexte  /  La griffe, la fonction et le mérite : cartes de visite professionnelles  /  La médiologie de Régis Debray  /  La provocation sémiotique de Paolo Fabbri. 1. Babel heureuse ou malheureuse  /  La visite d'entreprise : une situation de communication complexe  /  La « société de l'information », glossaire critique, Commission française pour l'Unesco ....  /  Le choc des mots : pensée métaphorique et vulgarisation scientifique  /  Les images de la science  /  Les infos  /  Les semblants du papier : l'investissement des objets comme travail de la mémoire sémiotique  /  Nouveaux théâtres de la mémoire : Introduction.  /  Paolo Fabbri, les profondeurs de l'apparence. La provocation sémiotique, 2  /  Pierre Mœgun, Outils et médias éducatifs : une approche communicationnelle  /  Présentation  /  Une conscience européenne sur la toile planétaire : Romain Rolland.net  /  Usages de l'usage, figures de la médiatisation  /  « Donner à lire... »" ,
